alpha,Cd,Cs,Cl,Cm
7.0,0.0224768133900758,-1.4334901652977566e-21,1.2273051287313683,-0.076046928452436
7.5,0.0234827307494329,-1.4812909638545697e-21,1.280797574400714,-0.0759108627193397
8.0,0.0248490363336937,-1.5249697094649201e-21,1.3314821721087169,-0.0757548849277414
8.5,0.0265515116512202,-1.5624888745057318e-21,1.3773604743571508,-0.0755989071361432
9.0,0.0285659382103744,-1.5918109313539293e-21,1.4164340336477907,-0.0754628414030468
9.5,0.0308680975195183,-1.610898352386437e-21,1.4467044024824105,-0.0753665997869543
10.0,0.033433771087014,-1.6177136099801785e-21,1.4661731333627843,-0.0753300943463675
10.5,0.0377295688013173,-1.6057175342808369e-21,1.4791075252059551,-0.0779678068495631
11.0,0.0448347835608506,-1.5737371706734078e-21,1.4901408957026034,-0.0844740956822261
11.5,0.0541442213889258,-1.527784314393788e-21,1.4978238255149576,-0.09273868782897
12.0,0.0650526883088543,-1.4738707606778719e-21,1.5007068953052467,-0.100651310274409
12.5,0.0813064038148973,-1.376249216669895e-21,1.4478125078785742,-0.1082854509007945
13.0,0.103935104135536,-1.227647034548664e-21,1.327791188740308,-0.1166130457476011
13.5,0.1282588703954122,-1.0767879771019317e-21,1.1986357026030765,-0.124871494035277
14.0,0.1495977837191678,-9.723958071174512e-22,1.1183388141795072,-0.1322981949842703
14.5,0.1675847870230041,-9.126318501956502e-22,1.0836834275674485,-0.1391622419321498
15.0,0.1846479149583938,-8.633432558691364e-22,1.054932993623927,-0.1458109752380202
15.5,0.2002998862528848,-8.247825228239324e-22,1.0353010972003385,-0.1515991646546333
16.0,0.2140534196340252,-7.972021497460613e-22,1.028001323148079,-0.155881579934741
16.5,0.2257591150787353,-7.765045354525572e-22,1.0279465928930964,-0.1588574292964903
17.0,0.2360936683707948,-7.591163461883779e-22,1.027907459623104,-0.1612711173409803
17.5,0.2458089419480403,-7.460764817814329e-22,1.0278839558321435,-0.1632952083953905
18.0,0.2556567982483086,-7.38423842059632e-22,1.0278761140142585,-0.1651022667869003
18.5,0.265699815399311,-7.344986178163224e-22,1.0281104344749106,-0.1666975270932829
19.0,0.2755864659301079,-7.316573885898107e-22,1.0287304726554904,-0.168072974392968
19.5,0.28544745388056,-7.294636373254447e-22,1.029611843753934,-0.1693812987641203
20.0,0.2954134832905278,-7.274808469685726e-22,1.030630162968177,-0.1707751902849041
20.5,0.3055500999908466,-7.253401091686849e-22,1.0321158975458389,-0.1723291345944475
21.0,0.3157783912824044,-7.232601462733436e-22,1.034270073518937,-0.1739528172445241
21.5,0.3260123734101406,-7.216858872750047e-22,1.036774144262008,-0.1755517281822664
22.0,0.3361660626189948,-7.210622611661238e-22,1.039309563149587,-0.1770313573548068
22.5,0.3462258406278082,-7.210927738558214e-22,1.0418506907541978,-0.1783881334181357
23.0,0.3562351526243653,-7.213063626837045e-22,1.044574269637424,-0.1796770625187123
23.5,0.3661936100570196,-7.21886103787958e-22,1.0474653261573934,-0.180891500839372
24.0,0.3761008243741252,-7.230150733067677e-22,1.0505088866722323,-0.1820248045629501
24.5,0.3859564070240353,-7.24876347378319e-22,1.0536899775400672,-0.1830703298722823
